"SrcScheme","SrcField","SrcValue","SrcValueName","TgtSchemeVersion","TgtScheme","TgtField","TgtValue","TgtValueName"
"SIC","OccType","4961","Steam And Air-Conditioning Supply","2.3.1","OED","OccupancyCode","1300","Utilities, Electrical"
"SIC","OccType","4971","Irrigation Systems","2.3.1","OED","OccupancyCode","1301","Utilities, Water"
"SIC","OccType","5000","Wholesale Trade Durable Goods","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5012","Automobiles And Other Motor Vehicles","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5013","Motor Vehicle Parts & Supplies, New","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5014","Tires & Tubes Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5015","Motor Vehicle Parts, Used","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5021","Furniture","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5023","Home Furnishings Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5031","Lumber, Plywood & Millwork Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5032","Brick, Stone & Related Products","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5033","Roofing, Siding & Insulation","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5039","Construction Materials, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5043","Photographic Equipment And Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5044","Office Equipment","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5045","Computers & Computer Peripheral Equip. & Software","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5046","Commercial Equipment","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5047","Medical & Hospital Equipment","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5048","Ophthalmic Goods","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5049","Professional Equipment, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5051","Metals Service Centers And Offices","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5052","Coal & Other Minerals & Ores","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5062","Coal & Other Mineral & Ores Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5063","Electrical Apparatus And Equipment","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5064","Electrical Appliances Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5065","Electronic Parts & Equipment Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5072","Hardware","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5074","Plumbing & Heating Equipment Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5075","Warm Air Heating & Air Conditioning Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5078","Refrigeration Equipment And Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5082","Construction & Mining Machines Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5083","Farm And Garden Machinery","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5084","Industrial Machinery & Equipment Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5085","Industrial Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5087","Service Establishment Equipment","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5088","Transportation Equipment And Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5091","Sporting & Recreational Goods Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5092","Toys & Hobby Goods Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5093","Scrap & Waste Materials Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5094","Jewelry & Precious Stones Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5099","Durable Goods Wholesaling, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5100","Wholesale Trade Nondurable Goods","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5111","Printing & Writing Paper Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5112","Stationery And Office Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5113","Industrial & Personal Service Paper Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5122","Drugs & Proprietaries Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5131","Piece Goods & Notions","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5136","Men's And Boy's Clothing","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5137","Women's & Children's Clothing","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5139","Footwear","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5141","Groceries General Line Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5142","Frozen Foods Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5143","Dairy Products Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5144","Poultry & Poultry Products Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5145","Confectionery","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5146","Fish & Seafoods Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5147","Meats & Meat Products Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5148","Fresh Fruits & Vegetables Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5149","Groceries & Related Products, Not Elsewhere Classi","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5153","Grain And Field Beans","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5154","Livestock","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5159","Farm-Product Raw Materials, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5162","Plastic Materials","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5169","Chemicals & Allied Products, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5171","Petroleum Bulk Stations & Terminals Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5172","Petroleum Products Wholesaling, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5181","Beer & Ale Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5182","Wine And Distilled Beverages","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5189","Groceries & Related Products, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5191","Farm Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5192","Books, Periodicals & Newspapers","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5193","Flowers & Florists Supplies","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5194","Tobacco & Tobacco Products Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5198","Paints, Varnishes & Supplies Wholesaling","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5199","Nondurable Goods Wholesaling, Nec","2.3.1","OED","OccupancyCode","1102","Commercial, Wholesale trade"
"SIC","OccType","5200","Retail Building Materials And Garden Supplies","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5211","Lumber & Other Building Material Retail","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5231","Paint, Glass & Wallpaper Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5251","Hardware Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5261","Retail Nurseries & Garden Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5262","Insecticide Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5263","Farm Machinery Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5271","Mobile Home Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5300","General Merchandise Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5311","Department Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5331","Variety Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5399","Miscellaneous General Merchandise","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5400","Food Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5411","Grocery Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5412","Convenience Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5421","Meal & Fish (Seafood) Markets","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5431","Fruit & Vegetable Markets","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5441","Candy, Nut & Confectionery Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5451","Dairy Products Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5461","Retail Bakeries","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5499","Miscellaneous Food Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5500","Automotive Dealers And Service Stations","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5511","New & Used Car Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5521","Used Car Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5531","Auto & Home Supply Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5541","Gasoline Service Stations","2.3.1","OED","OccupancyCode","1120","Commercial, Gasoline Station"
"SIC","OccType","5551","Boat Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5561","Recreation Vehicle Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5571","Motorcycle Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5599","Automotive Dealers Retail, Nec","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5600","Apparel And Accessory Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5611","Men's & Boys' Clothing & Furnishings","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5621","Women's Clothing Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5632","Women's Accessory & Specialty Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5641","Children's & Infants' Wear Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5651","Family Clothing Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5661","Shoe Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5699","Miscellaneous Apparel & Accessories Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5700","Furniture And Home Furnishing Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5712","Furniture Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5713","Floor Covering Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5714","Drapery & Upholstery","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5719","Miscellaneous Home Furnishing Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5722","Household Appliance Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5731","Radio, Television & Electronics Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5734","Computer & Software Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5735","Record & Prerecorded Tape Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5736","Musical Instrument Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5800","Eating And Drinking Places","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5812","Eating Places","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5813","Drinking Places","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5814","Drinking Places Selling Alcoholic Beverages","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5816","Caterers & Related Services","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5817","Eating & Drinking Places Selling Alcoholic Beverag","2.3.1","OED","OccupancyCode","1119","Commercial, Restaurant, café, bar, pub, club, tavern, discotheque"
"SIC","OccType","5900","Miscellaneous Retail Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5912","Drug Stores & Proprietary Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5921","Liquor Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5932","Used Merchandise Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5941","Sporting Goods & Bicycle Shops","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5942","Book Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5943","Stationery Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5944","Jewelry Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5945","Hobby, Toy & Game Shops","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5946","Camera & Photographic Supply Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5947","Gift, Novelty & Souvenir Shops","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5948","Luggage & Leather Goods Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5949","Sewing, Needlework & Piece Goods","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5961","Catalog And Mail-Order Houses","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5962","Merchandising Machine Operators","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5963","Direct Selling Establishments","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5983","Fuel Oil Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5984","Liquefied Petroleum Gas Dealers","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5989","Fuel Dealers, Nec","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5992","Florists","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5993","Cigar Stores & Stands","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5994","News Dealers & Newsstands","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5995","Optical Goods Stores","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","5999","Miscellaneous Retail Stores, Nec","2.3.1","OED","OccupancyCode","1101","Commercial, Retail trade"
"SIC","OccType","6000","Depository Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6011","Federal Reserve Banks","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6019","Central Reserve Depository Institutions, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6021","National Banks","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6022","State Commercial Banks","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6029","Commercial Banks, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6035","Federal Savings Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6036","Savings Institutions, Except Federal","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6038","Saving Institutions, Not Federally Chartered","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6061","Credit Unions, Federally Chartered","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6062","Credit Union, Not Federally Chartered","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6081","Branches & Agencies Of Foreign Banks","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6082","Foreign Trade & International Banking Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6091","Non Deposit Trust Facilities","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6099","Functions Related To Banking, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6100","Nondepository Credit Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6111","Federal & Federally Sponsored Credit Agencies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6141","Personal Credit Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6153","Short Term Business Credit","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6159","Miscellaneous Business Credit","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6162","Mortgage Bankers & Loan Correspondents","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6163","Loan Brokers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6200","Security Commodity Brokers And Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6211","Security Brokers & Dealers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6221","Commodity Contracts Brokers & Dealers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6231","Security & Commodity Exchanges","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6282","Investment Advice","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6289","Miscellaneous Business Credit Institutions","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6300","Insurance Carriers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6311","Life Insurance","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6321","Accident & Heath Insurance","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6324","Hospital & Medical Service Plans","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6331","Fire, Marine & Casualty Insurance","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6351","Surety Insurance","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6361","Title Insurance","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6371","Pension, Health & Welfare Funds","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6399","Insurance Carriers, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6400","Insurance Agents, Brokers And Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6411","Insurance Agents, Brokers & Service","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6500","Real Estate","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6512","Nonresidential Building Operators","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6513","Apartment Building Operators","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6514","Dwelling Operators, Except Apartment","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6515","Mobile Home Site Operators","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6517","Railroad Property Lessors","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6519","Real Property Lessors, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6531","Real Estate Agents And Managers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6541","Title Abstract Offices","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6552","Subdividers & Developers, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6553","Cemetery Subdividers & Developers","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6700","Holding And Other Investment Offices","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6712","Bank Holding Companies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6719","Holding Companies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6722","Management Investment, Open-End","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6726","Investment Offices, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6732","Educational, Religious, Etc. Trusts","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6733","Trusts, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6792","Oil Royalty Traders","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6794","Patent Owners & Lessors","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6798","Real Estate Investment Trusts","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","6799","Investors, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","700","Agricultural Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7000","Hotels And Other Lodging Places","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","7011","Hotels And Motels","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","7021","Rooming & Boarding Houses","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","7032","Sporting & Recreational Camps","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","7033","Trailer Parks And Campsites","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","7041","Membership-Basis Organization Hotels","2.3.1","OED","OccupancyCode","1053","Residential, Temporary lodging"
"SIC","OccType","711","Soil Preparation Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7200","Personal Services","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","721","Crop Planting & Protection","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7211","Power Laundries, Family & Commercial","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7212","Agents For Laundries & Dry Cleaners","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7213","Linen Supply","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7215","Coin-Operated Laundries And Cleaning","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7216","Dry Cleaning Plants, Except Rug","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7217","Carpet & Upholstery Cleaning","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7218","Industrial Launderers","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7219","Laundry & Garment Services, Nec","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","722","Crop Harvesting","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7221","Photographic Studios, Portrait","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","723","Crop Preparation Services For Market","2.3.1","OED","OccupancyCode","1351","Agriculture"
